"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
"propietario (a)",60,392535,"automático","autos","2016-03-18","2017-03-17","2021-05-24","2021-03-18",13084,6542,32070,"normal",34,"express","automatica",58,29272,"hombre","fisica","automático","modulo-agencia",52.0,8,1,1,61,1
"conductor (a)",30,181692,"automático","autos","2019-12-20","2020-12-18","2022-06-03","2024-12-20",6056,3028,16838,"normal",37,"express","automatica",28,12356,"hombre","fisica","automático","facebook",52.0,8,0,1,31,1
"gerente",55,709199,"subastado con 013","autos","2017-05-19","2017-08-18","2021-12-14","2022-05-19",23638,11819,67314,"normal",43,"normal","normal",53,24143,"hombre","fisica","subasta (0,20]","telemkt",13.0,8,0,1,56,1
"propietario (a)",15,152810,"subastado con 012","autos","2016-03-18","2016-03-18","2017-04-06","2021-03-18",15276,2546,16187,"legal",41,"normal","normal",9,7526,"mujer","fisica","subasta (0,20]","captacion",0.0,7,1,1,16,0
"comerciante",56,321200,"automático","autos","2017-10-20","2018-08-17","2022-06-03","2022-10-20",5353,5353,22250,"normal",33,"express","automatica",55,24143,"mujer","fisica","automático","captacion",43.0,8,0,1,57,1
"accionista",53,424083,"subastado con 013","autos 6 &amp; ya","2017-12-15","2018-12-21","2022-05-22","2022-12-15",14136,7068,46863,"normal",28,"express","automatica",51,22814,"hombre","fisica","subasta (0,20]","captacion",53.0,8,0,1,55,1
"policía",60,282700,"sorteo","autos","2016-10-21","2020-06-19","2022-05-03","2021-10-21",4711,4711,27942,"normal",39,"express","automatica",59,29509,"hombre","fisica","sorteo","modulo-agencia",191.0,8,0,1,61,1
"empleado (a)",57,282635,"subastado con 013","autos","2017-09-15","2018-10-19","2022-05-16","2022-09-15",4710,4710,29631,"normal",25,"express","automatica",56,24621,"hombre","fisica","subasta (0,20]","telemkt",57.0,7,0,1,58,1
"socio (a)",54,571496,"subastado con 013","autos 6 &amp; ya","2017-12-15","2018-09-21","2022-06-02","2022-12-15",0,9524,50265,"normal",38,"express","automatica",54,23193,"mujer","fisica","subasta (0,20]","facebook",40.0,8,0,1,54,1
"propietario (a)",56,325222,"automático","autos","2017-09-15","2018-08-17","2022-05-25","2022-09-15",0,5420,29697,"normal",64,"express","automatica",56,24242,"hombre","moral","automático","facebook",48.0,8,0,1,56,1
"propietario (a)",16,144247,"subastado con 014","autos 6 &amp; ya","2021-01-22","2021-10-15","2022-05-16","2026-01-22",0,2404,10396,"normal",23,"express","automatica",16,6414,"mujer","fisica","subasta (0,20]","facebook",38.0,8,0,1,16,1
"jubilado (a)",42,391199,"sorteo","autos","2018-12-21","2019-08-16","2022-06-01","2023-12-21",6519,6519,39941,"normal",58,"normal","normal",41,17669,"hombre","moral","sorteo","captacion",34.0,7,1,1,43,1
"licenciado (a)",30,189260,"automático","autos 6 &amp; ya","2019-12-20","2020-07-17","2022-06-01","2024-12-20",0,3154,21365,"normal",38,"express","automatica",30,12356,"hombre","fisica","automático","facebook",30.0,8,0,1,30,1
"propietario (a)",59,349157,"automático","autos","2016-03-18","2017-01-20","2021-10-25","2021-03-18",5819,5819,20709,"normal",37,"express","automatica",58,31278,"hombre","fisica","automático","captacion",44.0,8,0,1,60,1
"propietario (a)",49,313880,"subastado con 013","autos","2018-05-18","2019-03-15","2022-05-06","2023-05-18",0,5231,29075,"normal",27,"express","automatica",49,20873,"mujer","fisica","subasta (0,20]","modulo-agencia",43.0,8,0,1,49,1
"ama(o) de casa",57,434400,"automático","autos","2017-09-15","2018-10-19","2022-05-31","2022-09-15",14480,7240,42385,"normal",52,"express","automatica",55,24621,"mujer","fisica","automático","modulo-agencia",57.0,8,0,1,59,1
"empleado (a)",44,332347,"subastado con 013","autos","2018-08-17","2019-02-15","2022-05-09","2023-08-17",0,5539,17408,"normal",34,"express","automatica plus",44,18651,"mujer","fisica","subasta (0,20]","facebook",26.0,8,0,1,44,1
"comerciante",27,232874,"automático","autos","2016-03-18","2017-02-17","2018-04-24","2021-03-18",31048,3881,15842,"legal",23,"express","automatica",19,13182,"mujer","fisica","automático","captacion",48.0,8,0,1,33,0
"empleado (a)",56,383989,"automático","autos","2017-10-20","2018-08-17","2022-05-09","2022-10-20",6399,6399,29867,"normal",25,"express","automatica",55,24143,"mujer","fisica","automático","captacion",43.0,9,0,1,57,1
"policía",44,324153,"automático","autos","2016-03-18","2017-02-17","2019-09-24","2021-03-18",48618,5402,28229,"legal",39,"express","automatica",35,20799,"hombre","fisica","automático","captacion",48.0,7,0,1,53,0
"ingeniero (a)",45,301600,"subastado con 014","autos","2018-09-21","2019-08-16","2022-05-12","2023-09-21",0,5026,21731,"normal",42,"express","automatica",45,19109,"hombre","fisica","subasta (0,20]","modulo-agencia",47.0,7,0,1,45,1
"supervisor (a)",35,108359,"automático","autos","2016-11-18","2017-09-15","2019-09-25","2021-11-18",12635,2000,11204,"legal",28,"express","automatica",28,16212,"hombre","fisica","automático","captacion",43.0,9,0,1,36,0
"empleado (a)",59,357284,"automático","autos","2017-05-19","2018-03-16","2022-03-30","2022-05-19",0,5954,29559,"normal",44,"express","automatica",59,25687,"hombre","fisica","automático","telemkt",43.0,7,0,1,59,1
"docente",57,410301,"sorteo","autos","2017-09-15","2018-07-20","2022-06-01","2022-09-15",6838,6838,30039,"normal",56,"express","automatica",56,24621,"hombre","moral","sorteo","captacion",44.0,8,0,1,58,1
"operador (a)",18,169731,"subastado con 014","autos 6 &amp; ya","2020-09-18","2021-05-28","2022-05-20","2025-09-18",5656,2828,11596,"normal",31,"express","automatica",16,7298,"hombre","fisica","subasta (0,20]","facebook",36.0,9,0,1,20,1
"chofer",26,170893,"sorteo","autos 6 &amp; ya","2020-03-20","2020-10-16","2022-06-02","2025-03-20",2848,2848,9391,"normal",51,"express","automatica",25,10630,"hombre","fisica","sorteo","modulo-agencia",30.0,9,1,1,27,1
"propietario (a)",54,396587,"sorteo","autos","2017-11-17","2018-10-19","2022-06-02","2022-11-17",6609,6609,27269,"normal",50,"express","automatica",53,23193,"mujer","fisica","sorteo","captacion",48.0,9,0,1,55,1
"encargado (a)",32,193023,"sorteo","autos","2019-10-18","2020-11-20","2022-05-16","2024-10-18",0,3217,15843,"normal",22,"express","automatica",32,13234,"hombre","fisica","sorteo","modulo-agencia",57.0,8,1,1,32,1
"empresa",59,365316,"subastado con 012","autos","2016-07-15","2017-06-16","2022-03-08","2021-07-15",0,6088,26151,"normal",71,"express","automatica",59,31170,"hombre","moral","subasta (0,20]","captacion",48.0,7,0,0,59,1
"empleado (a)",60,310186,"sorteo","autos","2016-03-18","2016-12-16","2022-04-08","2021-03-18",10338,5169,19981,"normal",38,"express","automatica",58,30482,"hombre","fisica","sorteo","modulo-agencia",39.0,8,0,1,61,1
"supervisor (a)",29,220074,"automático","autos","2020-01-17","2020-02-21","2022-06-01","2025-01-17",7334,3667,22908,"normal",51,"normal","automatica",27,11921,"mujer","fisica","automático","captacion",5.0,8,0,1,31,1
"compras",60,561443,"subastado con 012","autos","2016-03-18","2016-03-18","2021-03-17","2021-03-18",18714,9357,61567,"normal",40,"express","normal",58,28457,"mujer","fisica","subasta (0,20]","telemkt",0.0,8,0,1,61,1
"cobranza",38,262819,"subastado con 014","autos 6 &amp; ya","2019-03-15","2019-10-18","2022-05-06","2024-03-15",8760,4380,27160,"normal",47,"express","automatica",36,15889,"mujer","fisica","subasta (0,20]","captacion",31.0,9,0,1,40,1
"ama(o) de casa",44,337726,"sorteo","autos 6 &amp; ya","2018-09-21","2018-11-16","2022-05-16","2023-09-21",0,5628,29499,"normal",29,"normal","normal",44,18651,"mujer","fisica","sorteo","facebook",8.0,8,0,1,44,1
"docente",59,405439,"automático","autos","2016-03-18","2017-02-17","2021-01-06","2021-03-18",6757,6757,41593,"normal",58,"express","automatica",58,27219,"hombre","moral","automático","modulo-agencia",48.0,8,0,1,60,1
"docente",42,290378,"subastado con 014","autos 6 &amp; ya","2018-10-19","2019-07-19","2022-06-02","2023-10-19",9678,4839,20462,"normal",42,"express","automatica",40,17741,"hombre","fisica","subasta (0,20]","facebook",39.0,7,0,1,44,1
"propietario (a)",44,367756,"automático","autos","2016-03-18","2017-06-16","2019-09-13","2021-03-18",6129,6129,35867,"normal",39,"express","automatica",43,20799,"hombre","fisica","automático","captacion",65.0,8,0,1,45,1
"independiente",15,110950,"subastado con 014","autos 6 &amp; ya","2021-02-19","2021-11-19","2022-05-06","2026-02-19",0,2000,9602,"normal",31,"express","automatica",15,5995,"mujer","fisica","subasta (0,20]","facebook",39.0,8,0,1,15,1
"gerente",39,323975,"subastado con 014","autos 6 &amp; ya","2019-03-15","2019-11-15","2022-06-03","2024-03-15",0,5399,26643,"normal",39,"express","automatica",39,16333,"hombre","fisica","subasta (0,20]","modulo-agencia",35.0,8,0,1,39,1
"empleado (a)",51,385392,"sorteo","autos","2018-01-19","2018-04-20","2022-02-21","2023-01-19",0,6423,28170,"normal",30,"normal","normal",51,21964,"hombre","fisica","sorteo","facebook",13.0,8,1,1,51,1
"jubilado (a)",49,355608,"subastado con 013","autos","2018-04-20","2018-11-16","2022-06-03","2023-04-20",11852,5926,26140,"normal",71,"express","automatica plus",47,20873,"mujer","moral","subasta (0,20]","modulo-agencia",30.0,8,0,1,51,1
"jefe (a)",41,316859,"sorteo","autos","2019-01-18","2019-11-15","2022-06-01","2024-01-18",5280,5280,22024,"normal",55,"express","automatica",40,17221,"hombre","fisica","sorteo","modulo-agencia",43.0,8,0,1,42,1
"propietario (a)",50,292362,"automático","autos","2016-03-18","2017-05-19","2020-03-31","2021-03-18",38976,4872,28374,"legal",48,"express","automatica",42,23391,"hombre","fisica","automático","modulo-agencia",61.0,6,0,1,57,0
"empleado (a)",54,420154,"automático","autos","2017-11-17","2018-10-19","2022-05-31","2022-11-17",7002,7002,38176,"normal",36,"express","automatica",53,23287,"hombre","fisica","automático","captacion",48.0,8,0,1,55,1
"reportero (a)",34,255231,"subastado con 014","autos 6 &amp; ya","2019-08-16","2020-02-21","2022-06-02","2024-08-16",4253,4253,26088,"normal",34,"express","automatica",33,14117,"hombre","fisica","subasta (0,20]","facebook",27.0,8,0,1,35,1
"administrador (a)",28,211450,"sorteo","autos","2020-01-17","2021-01-22","2022-05-04","2025-01-17",7048,3524,17863,"normal",34,"express","automatica",26,11542,"hombre","fisica","sorteo","captacion",53.0,8,0,1,30,1
"propietario (a)",45,418055,"subastado con 014","autos","2018-08-17","2019-08-16","2022-06-02","2023-08-17",13934,6967,37568,"normal",53,"express","automatica",43,19030,"mujer","fisica","subasta (0,20]","captacion",52.0,7,0,1,46,1
"independiente",15,107666,"sorteo","autos 6 &amp; ya","2021-03-19","2021-10-15","2022-06-02","2026-03-19",0,2000,9451,"normal",49,"express","automatica",15,5959,"hombre","fisica","sorteo","facebook",30.0,8,0,1,15,1
"empleado (a)",60,200593,"automático","autos","2016-03-18","2018-11-16","2021-09-27","2021-03-18",20058,3343,22710,"legal",33,"express","automatica",54,30881,"mujer","fisica","automático","captacion",139.0,8,0,1,66,0
"gerente",28,460026,"subastado con 013","autos","2017-05-19","2017-05-19","2019-08-01","2022-05-19",38335,7667,51281,"legal",43,"normal","normal",23,12833,"hombre","fisica","subasta (0,20]","captacion",0.0,9,1,1,30,0
"empleado (a)",44,293126,"subastado con 013","autos 6 &amp; ya","2018-09-21","2019-05-17","2022-06-02","2023-09-21",0,4885,15627,"normal",33,"express","automatica",44,18574,"mujer","fisica","subasta (0,20]","facebook",34.0,9,0,1,44,1
"gerente",51,398670,"sorteo","autos 6 &amp; ya","2018-03-16","2019-04-26","2022-05-07","2023-03-16",0,6644,25523,"normal",39,"express","automatica",51,21795,"hombre","fisica","sorteo","captacion",58.0,6,0,1,51,1
"propietario (a)",60,454941,"subastado con 012","autos","2016-12-16","2018-01-19","2022-03-01","2021-12-16",0,7582,39674,"normal",46,"express","automatica",60,28626,"mujer","fisica","subasta (0,20]","modulo-agencia",57.0,8,1,1,60,1
"propietario (a)",30,209049,"subastado con 014","autos 6 &amp; ya","2018-10-19","2019-06-21","2021-03-12","2023-10-19",27872,3484,21823,"legal",33,"express","automatica",22,12985,"hombre","fisica","subasta (0,20]","facebook",35.0,9,0,1,34,0
"administrador (a)",17,156120,"sorteo","autos 6 &amp; ya","2021-01-22","2021-08-20","2022-06-01","2026-01-22",2602,2602,11882,"normal",27,"express","automatica",16,6793,"mujer","fisica","sorteo","facebook",30.0,8,1,1,18,1
"empleado (a)",16,114458,"sorteo","autos 6 &amp; ya","2021-01-22","2022-01-20","2022-06-03","2026-01-22",0,2000,8532,"normal",40,"express","automatica",16,6374,"hombre","fisica","sorteo","facebook",51.8571428571429,7,0,1,16,1
"encargado (a)",30,203574,"sorteo","autos 6 &amp; ya","2019-12-20","2020-12-18","2022-06-01","2024-12-20",6784,3392,16960,"normal",56,"express","automatica",28,12356,"hombre","moral","sorteo","facebook",52.0,8,0,1,31,1
"subdirector (a)",50,324905,"automático","autos","2017-05-19","2018-03-16","2021-05-13","2022-05-19",37905,5415,17103,"legal",53,"express","automatica",43,22229,"hombre","fisica","automático","modulo-agencia",43.0,9,0,1,53,0
"gerente",20,170436,"sorteo","autos 6 &amp; ya","2020-09-18","2021-06-18","2022-06-03","2025-09-18",2840,2840,10077,"normal",42,"express","automatica",19,8058,"hombre","fisica","sorteo","facebook",39.0,9,0,1,21,1
"gerente",45,390034,"subastado con 012","autos","2016-07-15","2016-07-15","2020-03-04","2021-07-15",6500,6500,35350,"normal",33,"normal","normal",44,20835,"hombre","fisica","subasta (0,20]","captacion",0.0,9,0,1,46,1
"empleado (a)",24,133654,"automático","autos 6 &amp; ya","2019-12-20","2020-12-18","2021-10-12","2024-12-20",8908,2227,12765,"legal",52,"express","automatica",20,10041,"mujer","fisica","automático","modulo-agencia",52.0,6,0,1,28,0
"electricista",29,195283,"automático","autos 6 &amp; ya","2020-01-17","2020-12-18","2022-06-01","2025-01-17",0,3254,21050,"normal",45,"express","automatica",29,11921,"hombre","fisica","automático","facebook",48.0,8,0,1,29,1
"propietario (a)",15,145404,"subastado con 013","autos","2018-04-20","2018-05-18","2019-06-28","2023-04-20",19384,2423,12756,"legal",51,"normal","normal",7,6756,"mujer","fisica","subasta (0,20]","modulo-agencia",4.0,3,0,1,22,0
"propietario (a)",49,378050,"subastado con 013","autos","2018-04-20","2018-04-20","2022-05-09","2023-04-20",12600,6300,38134,"normal",28,"normal","normal",47,20873,"mujer","fisica","subasta (0,20]","captacion",0.0,8,1,1,51,1
"operador (a)",25,186263,"sorteo","autos","2016-03-18","2017-03-17","2018-03-28","2021-03-18",27936,3104,18707,"legal",45,"express","automatica",16,12210,"hombre","fisica","sorteo","captacion",52.0,7,0,1,32,0
"superintendente",60,382343,"automático","autos 6 &amp; ya","2016-12-16","2017-08-18","2022-05-17","2021-12-16",12744,6372,33281,"normal",29,"express","automatica",58,28626,"mujer","fisica","automático","captacion",35.0,8,0,1,61,1
"propietario (a)",38,223139,"automático","autos 6 &amp; ya","2016-12-16","2017-09-15","2019-12-23","2021-12-16",37180,3718,25458,"legal",34,"express","automatica",28,17517,"hombre","fisica","automático","web",39.0,8,0,1,46,0
"seguridad",38,246491,"subastado con 014","autos","2019-03-15","2020-01-17","2022-06-01","2024-03-15",8216,4108,20446,"normal",32,"express","automatica",36,15889,"hombre","fisica","subasta (0,20]","facebook",44.0,9,0,1,39,1
"analista",31,329461,"subastado con 014","autos","2019-09-20","2019-09-20","2022-05-16","2024-09-20",0,5491,23474,"normal",32,"normal","normal",31,12855,"hombre","fisica","subasta (0,20]","facebook",0.0,9,0,1,31,1
"policía",29,235407,"sorteo","autos","2019-11-15","2019-12-20","2022-05-31","2024-11-15",3923,3923,23753,"normal",31,"normal","normal",28,11977,"hombre","fisica","sorteo","modulo-agencia",5.0,9,0,1,30,1
"secretaria (o)",33,137359,"sorteo","autos","2019-08-16","2020-09-18","2022-04-27","2024-08-16",4578,2289,12682,"normal",22,"express","automatica",31,13738,"hombre","fisica","sorteo","captacion",57.0,8,0,1,34,1
"encargado (a)",55,271002,"automático","autos","2017-11-17","2018-10-19","2022-06-01","2022-11-17",0,4516,24642,"normal",28,"express","automatica",55,23666,"hombre","fisica","automático","captacion",48.0,8,0,1,55,1
"supervisor (a)",44,221760,"subastado con 014","autos","2018-08-17","2019-08-16","2022-05-20","2023-08-17",7392,3696,14683,"normal",27,"express","automatica",42,18651,"hombre","fisica","subasta (0,20]","captacion",52.0,8,0,1,45,1
"producción",33,172235,"sorteo","autos 6 &amp; ya","2019-08-16","2020-04-17","2022-06-01","2024-08-16",5740,2870,13758,"normal",29,"express","automatica",31,13738,"hombre","fisica","sorteo","facebook",35.0,7,1,1,34,1
"analista",60,330315,"automático","autos","2016-03-18","2017-02-17","2022-01-07","2021-03-18",0,5505,36769,"normal",38,"express","automatica",60,32448,"hombre","fisica","automático","modulo-agencia",48.0,9,1,1,60,1
"ingeniero (a)",34,143804,"automático","autos","2019-08-16","2020-07-17","2022-06-02","2024-08-16",0,2396,9885,"normal",22,"express","automatica",34,14117,"hombre","fisica","automático","facebook",48.0,8,0,1,34,1
"promotor (a)",59,276913,"automático","autos","2017-06-16","2018-10-19","2022-05-13","2022-06-16",4615,4615,18504,"normal",45,"express","automatica",58,25583,"mujer","fisica","automático","captacion",70.0,9,0,1,60,1
"supervisor (a)",58,310906,"automático","autos","2016-03-18","2017-01-20","2020-11-10","2021-03-18",10362,5181,24854,"normal",27,"express","automatica",56,26800,"hombre","fisica","automático","captacion",44.0,9,0,1,59,1
"operador (a)",37,189696,"subastado con 014","autos 6 &amp; ya","2019-03-15","2020-01-17","2022-05-11","2024-03-15",3161,3161,11969,"normal",25,"express","automatica",36,15510,"mujer","fisica","subasta (0,20]","facebook",44.0,9,0,1,38,1
"supervisor (a)",60,274617,"subastado con 012","autos","2016-07-15","2017-07-21","2022-05-01","2021-07-15",4576,4576,18641,"normal",32,"express","automatica",59,30789,"hombre","fisica","subasta (0,20]","modulo-agencia",53.0,8,0,1,61,1
"vendedor (a)",58,372380,"automático","autos","2017-02-17","2018-03-16","2021-11-25","2022-02-17",6206,6206,30727,"normal",52,"express","automatica",57,25596,"hombre","fisica","automático","modulo-agencia",56.0,8,0,1,59,1
"independiente",39,215248,"sorteo","autos","2019-01-18","2019-02-15","2022-04-28","2024-01-18",35870,3587,25108,"legal",22,"normal","normal",29,16461,"hombre","fisica","sorteo","facebook",4.0,7,0,1,46,0
"soldador",24,134160,"sorteo","autos 6 &amp; ya","2020-06-19","2021-02-19","2022-05-03","2025-06-19",2236,2236,12420,"normal",44,"express","automatica",23,9769,"hombre","fisica","sorteo","facebook",35.0,8,0,1,25,1
"representante",40,153380,"automático","autos","2016-03-18","2017-09-15","2019-05-14","2021-03-18",12780,2556,14716,"legal",53,"express","automatica",35,19032,"hombre","fisica","automático","captacion",78.0,9,0,1,42,0
"transporte",59,327662,"automático","autos","2017-06-16","2018-05-18","2022-05-20","2022-06-16",5461,5461,25861,"normal",37,"express","automatica",58,25687,"hombre","fisica","automático","captacion",48.0,8,1,1,60,1
"auxiliar",34,160804,"sorteo","autos","2019-08-16","2019-12-20","2022-05-04","2024-08-16",2680,2680,11475,"normal",27,"normal","normal",33,14117,"hombre","fisica","sorteo","captacion",18.0,7,0,1,35,1
"empleado (a)",30,165515,"automático","autos 6 &amp; ya","2019-12-20","2020-09-18","2022-06-03","2024-12-20",2758,2758,14087,"normal",40,"express","automatica",29,12356,"hombre","fisica","automático","facebook",39.0,8,0,1,31,1
"vendedor (a)",60,453330,"automático","autos","2016-03-18","2017-07-21","2021-04-06","2021-03-18",0,7555,38837,"normal",43,"express","automatica",60,29891,"hombre","fisica","automático","modulo-agencia",70.0,7,0,1,60,1
"operador (a)",56,335209,"automático","autos","2017-09-15","2018-07-20","2022-05-09","2022-09-15",11172,5586,25500,"normal",29,"express","automatica",54,24242,"hombre","fisica","automático","captacion",44.0,8,1,1,58,1
"jubilado (a)",54,276261,"subastado con 013","autos","2017-11-17","2018-10-19","2022-06-03","2022-11-17",9208,4604,26214,"normal",59,"express","automatica",52,23193,"mujer","moral","subasta (0,20]","captacion",48.0,9,1,1,55,1
"empleado (a)",46,236478,"automático","autos","2018-06-15","2019-04-26","2022-05-20","2023-06-15",0,3941,23077,"normal",46,"express","automatica",46,19570,"mujer","fisica","automático","facebook",45.0,9,0,1,46,1
"independiente",51,346431,"automático","autos 6 &amp; ya","2018-01-19","2018-08-17","2022-05-16","2023-01-19",5773,5773,30008,"normal",45,"express","automatica",50,21879,"mujer","fisica","automático","facebook",30.0,9,0,1,52,1
"jubilado (a)",30,140859,"automático","autos","2016-03-18","2017-04-21","2018-07-16","2021-03-18",9388,2347,11460,"legal",53,"express","automatica",26,14563,"hombre","fisica","automático","captacion",57.0,8,0,1,31,0
"chef",59,293796,"automático","autos","2017-06-16","2018-03-16","2022-05-03","2022-06-16",9792,4896,27218,"normal",34,"express","automatica",57,25583,"mujer","fisica","automático","captacion",39.0,9,0,1,61,1
"cajero (a)",44,301939,"automático","autos 6 &amp; ya","2018-08-17","2019-06-21","2022-06-01","2023-08-17",5032,5032,21653,"normal",55,"express","automatica",43,18651,"hombre","fisica","automático","captacion",44.0,8,0,1,45,1
"comerciante",47,398213,"subastado con 012","autos","2017-01-20","2017-02-17","2020-10-01","2022-01-20",13272,6636,38594,"normal",34,"express","normal",45,21292,"hombre","fisica","subasta (0,20]","modulo-agencia",4.0,8,0,1,49,1
"administrador (a)",57,311254,"subastado con 013","autos","2017-09-15","2018-09-21","2022-05-13","2022-09-15",5187,5187,29136,"normal",33,"express","automatica",56,24621,"mujer","fisica","subasta (0,20]","captacion",53.0,8,0,1,58,1
"trabajador (a)",47,219573,"automático","autos 6 &amp; ya","2018-03-16","2018-11-16","2021-12-20","2023-03-16",7318,3659,21817,"normal",43,"express","automatica",45,20262,"mujer","fisica","automático","modulo-agencia",35.0,8,0,1,48,1
"independiente",53,282072,"automático","autos","2017-11-17","2018-12-21","2022-05-16","2022-11-17",4701,4701,27535,"normal",26,"express","automatica",52,22814,"hombre","fisica","automático","facebook",57.0,9,0,1,54,1
"mesero (a)",48,250565,"automático","autos","2016-03-18","2017-01-20","2020-01-21","2021-03-18",41760,4176,26312,"legal",28,"express","automatica",38,22534,"hombre","fisica","automático","modulo-agencia",44.0,8,0,1,52,0
"jubilado (a)",23,114076,"automático","autos 6 &amp; ya","2020-02-21","2020-12-18","2022-04-13","2025-02-21",7604,2000,8332,"legal",69,"express","automatica",19,9566,"hombre","moral","automático","telemkt",43.0,8,0,1,27,0
"trabajador (a)",16,76933,"sorteo","autos 6 &amp; ya","2020-12-18","2021-08-20","2022-05-09","2025-12-18",0,2000,6963,"normal",36,"express","automatica",16,6414,"hombre","fisica","sorteo","facebook",35.0,9,0,1,16,1
"vendedor (a)",39,181813,"automático","autos","2017-06-16","2018-05-18","2020-08-31","2022-06-16",18180,3030,18511,"legal",23,"express","automatica",33,17526,"hombre","fisica","automático","captacion",48.0,9,0,1,45,0
"técnico (a)",60,281055,"automático","autos","2016-03-18","2017-02-17","2022-05-17","2021-03-18",4684,4684,20004,"normal",37,"express","automatica",59,32448,"hombre","fisica","automático","captacion",48.0,8,0,1,61,1
"oficial",53,282186,"sorteo","autos 6 &amp; ya","2018-01-19","2018-04-20","2022-06-01","2023-01-19",0,4703,27294,"normal",26,"normal","normal",53,22724,"hombre","fisica","sorteo","facebook",13.0,7,0,1,53,1
"encargado (a)",33,154317,"sorteo","autos 6 &amp; ya","2019-09-20","2021-01-22","2022-05-06","2024-09-20",5142,2571,12905,"normal",54,"express","automatica",31,13676,"hombre","fisica","sorteo","captacion",70.0,7,1,1,34,1
"empleado (a)",25,140579,"subastado con 014","autos","2020-04-17","2021-03-26","2022-06-01","2025-04-17",2342,2342,14615,"normal",32,"express","automatica",24,10202,"hombre","fisica","subasta (0,20]","facebook",49.0,9,0,1,26,1
"independiente",43,519426,"sorteo","autos 6 &amp; ya","2018-01-19","2018-07-20","2021-06-21","2023-01-19",8657,8657,35165,"normal",49,"normal","normal",42,18809,"mujer","fisica","sorteo","modulo-agencia",26.0,8,0,1,44,1
"secretaria (o)",50,333795,"automático","autos","2016-03-18","2017-04-21","2020-03-06","2021-03-18",11126,5563,34869,"normal",29,"express","automatica",48,23391,"mujer","fisica","automático","modulo-agencia",57.0,8,1,1,51,1
"supervisor (a)",51,228198,"automático","autos","2018-03-16","2018-10-19","2022-05-06","2023-03-16",3803,3803,21840,"normal",27,"express","automatica",50,21795,"hombre","fisica","automático","facebook",31.0,8,0,1,52,1
"cajero (a)",60,260166,"subastado con 012","autos","2016-03-18","2017-03-17","2021-05-25","2021-03-18",4336,4336,19137,"normal",27,"express","automatica",59,29272,"mujer","fisica","subasta (0,20]","captacion",52.0,8,0,1,61,1
"asesor (a)",41,209344,"subastado con 014","autos","2018-12-21","2019-11-15","2022-04-05","2023-12-21",6978,3489,16308,"normal",49,"express","automatica",39,17221,"mujer","fisica","subasta (0,20]","captacion",47.0,9,0,1,43,1
"contador (a)",60,374193,"automático","autos","2017-01-20","2017-10-20","2021-11-01","2022-01-20",56124,6236,22575,"legal",33,"express","automatica",51,26582,"hombre","fisica","automático","modulo-agencia",39.0,8,1,1,64,0
"trabajador (a)",42,193442,"automático","autos","2018-09-21","2019-09-20","2022-06-01","2023-09-21",3224,3224,12932,"normal",32,"express","automatica",41,17814,"hombre","fisica","automático","captacion",52.0,9,1,1,43,1
"auxiliar",58,292327,"subastado con 013","autos","2017-06-16","2019-03-15","2022-05-31","2022-06-16",4872,4872,22488,"normal",44,"express","automatica",57,25204,"mujer","fisica","subasta (0,20]","captacion",91.0,8,0,1,59,1
"chofer",60,343294,"subastado con 012","autos","2017-01-20","2018-01-19","2022-05-16","2022-01-20",11442,5721,27185,"normal",23,"express","automatica",58,28127,"hombre","fisica","subasta (0,20]","modulo-agencia",52.0,8,0,1,61,1
"comerciante",25,132204,"sorteo","autos 6 &amp; ya","2020-02-21","2020-12-18","2022-01-03","2025-02-21",4406,2203,13260,"normal",19,"express","automatica",23,10344,"hombre","fisica","sorteo","captacion",43.0,8,0,1,27,1
"empleado (a)",59,348704,"sorteo","autos","2017-06-16","2018-02-16","2022-06-02","2022-06-16",0,5811,29148,"normal",47,"normal","normal",59,25583,"hombre","fisica","sorteo","captacion",35.0,8,0,1,59,1
"académico (a)",48,280063,"automático","autos","2016-03-18","2017-04-21","2021-10-13","2021-03-18",37336,4667,21205,"legal",43,"express","automatica",40,31278,"mujer","fisica","automático","captacion",57.0,8,0,1,54,0
"seguridad",37,184375,"sorteo","autos","2019-03-15","2019-07-19","2022-04-28","2024-03-15",0,3072,11853,"normal",27,"normal","normal",37,15510,"hombre","fisica","sorteo","modulo-agencia",18.0,8,0,1,37,1
"administrador (a)",38,185631,"automático","autos","2017-01-20","2017-12-15","2020-02-05","2022-01-20",15465,3093,15310,"legal",26,"express","automatica",33,17378,"mujer","fisica","automático","modulo-agencia",47.0,9,0,1,39,0
"independiente",31,168785,"sorteo","autos 6 &amp; ya","2019-11-15","2020-08-21","2022-06-02","2024-11-15",5626,2813,11921,"normal",55,"express","automatica",29,12794,"mujer","moral","sorteo","facebook",40.0,6,0,1,32,1
"encargado (a)",41,221680,"automático","autos","2018-11-16","2020-01-17","2022-05-09","2023-11-16",3694,3694,22368,"normal",28,"express","automatica",40,17290,"mujer","fisica","automático","captacion",61.0,7,0,1,42,1
